date,resource_id,service,actual_cost,amortized_cost,usage_quantity,currency
2026-04-29,ecs-dev-sandbox-01,ECS,7.2655,7.2655,21.420,USD
2026-04-29,ecs-qa-legacy-01,ECS,6.8061,6.8061,18.870,USD
2026-04-29,rds-orders-prod,RDS,24.8311,24.8311,70.380,USD
2026-04-29,rds-analytics-prod,RDS,19.1831,18.8954,53.040,USD
2026-04-29,evs-orphan-001,EVS,3.5557,3.5557,9.792,USD
2026-04-29,eip-unbound-001,EIP,1.3841,1.3841,3.876,USD
2026-04-29,obs-platform-logs,OBS,10.1180,10.1180,28.050,USD
2026-04-29,elb-legacy-001,ELB,2.9986,2.9986,8.364,USD
2026-04-29,ecs-ml-prod-01,ECS,16.9510,16.9510,46.920,USD
2026-04-29,cce-dev-node-01,CCE_NODE,11.8610,11.8610,33.660,USD
2026-04-29,ecs-unallocated-01,ECS,5.2800,5.2800,14.790,USD
2026-04-30,ecs-prod-web-01,ECS,22.4414,22.4414,63.240,USD
2026-04-30,ecs-prod-web-02,ECS,18.7827,18.5009,52.020,USD
2026-04-30,cce-prod-node-a,CCE_NODE,26.0595,25.6687,75.480,USD
2026-04-30,cce-prod-node-b,CCE_NODE,26.9683,26.5638,75.480,USD
2026-04-30,ecs-dev-sandbox-01,ECS,7.3963,7.3963,21.420,USD
2026-04-30,ecs-qa-legacy-01,ECS,6.7764,6.7764,18.870,USD
2026-04-30,rds-orders-prod,RDS,24.0254,24.0254,70.380,USD
2026-04-30,rds-analytics-prod,RDS,19.2069,18.9188,53.040,USD
2026-04-30,evs-orphan-001,EVS,3.3732,3.3732,9.792,USD
2026-04-30,eip-unbound-001,EIP,1.3403,1.3403,3.876,USD
2026-04-30,obs-platform-logs,OBS,9.7354,9.7354,28.050,USD
2026-04-30,elb-legacy-001,ELB,2.9104,2.9104,8.364,USD
2026-04-30,ecs-ml-prod-01,ECS,16.3219,16.3219,46.920,USD
2026-04-30,cce-dev-node-01,CCE_NODE,12.0240,12.0240,33.660,USD
2026-04-30,ecs-unallocated-01,ECS,5.2592,5.2592,14.790,USD
2026-05-01,ecs-prod-web-01,ECS,21.2975,21.2975,63.240,USD
2026-05-01,ecs-prod-web-02,ECS,18.3099,18.0353,52.020,USD
2026-05-01,cce-prod-node-a,CCE_NODE,26.8634,26.4604,75.480,USD
2026-05-01,cce-prod-node-b,CCE_NODE,25.8615,25.4736,75.480,USD
2026-05-01,ecs-dev-sandbox-01,ECS,7.3825,7.3825,21.420,USD
2026-05-01,ecs-qa-legacy-01,ECS,6.3765,6.3765,18.870,USD
2026-05-01,rds-orders-prod,RDS,24.4268,24.4268,70.380,USD
2026-05-01,rds-analytics-prod,RDS,18.4231,18.1467,53.040,USD
2026-05-01,evs-orphan-001,EVS,3.4679,3.4679,9.792,USD
2026-05-01,eip-unbound-001,EIP,1.3274,1.3274,3.876,USD
2026-05-01,obs-platform-logs,OBS,9.5038,9.5038,28.050,USD
2026-05-01,elb-legacy-001,ELB,2.9692,2.9692,8.364,USD
2026-05-01,ecs-ml-prod-01,ECS,16.7473,16.7473,46.920,USD
2026-05-01,cce-dev-node-01,CCE_NODE,11.3022,11.3022,33.660,USD
2026-05-01,ecs-unallocated-01,ECS,5.2450,5.2450,14.790,USD
2026-05-02,ecs-prod-web-01,ECS,20.4338,20.4338,58.900,USD
2026-05-02,ecs-prod-web-02,ECS,16.5917,16.3428,48.450,USD
2026-05-02,cce-prod-node-a,CCE_NODE,23.7782,23.4216,70.300,USD
2026-05-02,cce-prod-node-b,CCE_NODE,25.1204,24.7435,70.300,USD
2026-05-02,ecs-dev-sandbox-01,ECS,6.8899,6.8899,19.950,USD
2026-05-02,ecs-qa-legacy-01,ECS,5.9155,5.9155,17.575,USD
2026-05-02,rds-orders-prod,RDS,23.3365,23.3365,65.550,USD
2026-05-02,rds-analytics-prod,RDS,17.3888,17.1279,49.400,USD
2026-05-02,evs-orphan-001,EVS,3.0998,3.0998,9.120,USD
2026-05-02,eip-unbound-001,EIP,1.2513,1.2513,3.610,USD
2026-05-02,obs-platform-logs,OBS,8.8502,8.8502,26.125,USD
2026-05-02,elb-legacy-001,ELB,2.6698,2.6698,7.790,USD
2026-05-02,ecs-ml-prod-01,ECS,15.2842,15.2842,43.700,USD
2026-05-02,cce-dev-node-01,CCE_NODE,11.0776,11.0776,31.350,USD
2026-05-02,ecs-unallocated-01,ECS,4.6819,4.6819,13.775,USD
2026-05-03,ecs-prod-web-01,ECS,20.7912,20.7912,58.900,USD
2026-05-03,ecs-prod-web-02,ECS,16.3073,16.0627,48.450,USD
2026-05-03,cce-prod-node-a,CCE_NODE,23.6881,23.3328,70.300,USD
2026-05-03,cce-prod-node-b,CCE_NODE,23.5132,23.1605,70.300,USD
2026-05-03,ecs-dev-sandbox-01,ECS,7.1162,7.1162,19.950,USD
2026-05-03,ecs-qa-legacy-01,ECS,5.9398,5.9398,17.575,USD
2026-05-03,rds-orders-prod,RDS,22.6272,22.6272,65.550,USD
2026-05-03,rds-analytics-prod,RDS,17.3258,17.0659,49.400,USD
2026-05-03,evs-orphan-001,EVS,3.0629,3.0629,9.120,USD
2026-05-03,eip-unbound-001,EIP,1.2104,1.2104,3.610,USD
2026-05-03,obs-platform-logs,OBS,9.3081,9.3081,26.125,USD
2026-05-03,elb-legacy-001,ELB,2.6597,2.6597,7.790,USD
2026-05-03,ecs-ml-prod-01,ECS,14.6682,14.6682,43.700,USD
2026-05-03,cce-dev-node-01,CCE_NODE,10.4782,10.4782,31.350,USD
2026-05-03,ecs-unallocated-01,ECS,4.7677,4.7677,13.775,USD
2026-05-04,ecs-prod-web-01,ECS,22.1476,22.1476,63.240,USD
2026-05-04,ecs-prod-web-02,ECS,17.5828,17.3191,52.020,USD
2026-05-04,cce-prod-node-a,CCE_NODE,26.3868,25.9910,75.480,USD
2026-05-04,cce-prod-node-b,CCE_NODE,26.0014,25.6114,75.480,USD
2026-05-04,ecs-dev-sandbox-01,ECS,7.5455,7.5455,21.420,USD
2026-05-04,ecs-qa-legacy-01,ECS,6.5206,6.5206,18.870,USD
2026-05-04,rds-orders-prod,RDS,25.1360,25.1360,70.380,USD
2026-05-04,rds-analytics-prod,RDS,18.6120,18.3329,53.040,USD
2026-05-04,evs-orphan-001,EVS,3.4152,3.4152,9.792,USD
2026-05-04,eip-unbound-001,EIP,1.3598,1.3598,3.876,USD
2026-05-04,obs-platform-logs,OBS,9.6721,9.6721,28.050,USD
2026-05-04,elb-legacy-001,ELB,2.9154,2.9154,8.364,USD
2026-05-04,ecs-ml-prod-01,ECS,15.7961,15.7961,46.920,USD
2026-05-04,cce-dev-node-01,CCE_NODE,11.6307,11.6307,33.660,USD
2026-05-04,ecs-unallocated-01,ECS,5.0465,5.0465,14.790,USD
2026-05-05,ecs-prod-web-01,ECS,21.4109,21.4109,63.240,USD
2026-05-05,ecs-prod-web-02,ECS,17.4646,17.2027,52.020,USD
2026-05-05,cce-prod-node-a,CCE_NODE,26.7935,26.3916,75.480,USD
2026-05-05,cce-prod-node-b,CCE_NODE,25.7271,25.3412,75.480,USD
2026-05-05,ecs-dev-sandbox-01,ECS,7.1575,7.1575,21.420,USD
2026-05-05,ecs-qa-legacy-01,ECS,6.7261,6.7261,18.870,USD
2026-05-05,rds-orders-prod,RDS,25.0284,25.0284,70.380,USD
2026-05-05,rds-analytics-prod,RDS,18.1661,17.8936,53.040,USD
2026-05-05,evs-orphan-001,EVS,3.4358,3.4358,9.792,USD
2026-05-05,eip-unbound-001,EIP,1.3749,1.3749,3.876,USD
2026-05-05,obs-platform-logs,OBS,9.3734,9.3734,28.050,USD
2026-05-05,elb-legacy-001,ELB,2.9031,2.9031,8.364,USD
2026-05-05,ecs-ml-prod-01,ECS,16.0659,16.0659,46.920,USD
2026-05-05,cce-dev-node-01,CCE_NODE,11.9059,11.9059,33.660,USD
2026-05-05,ecs-unallocated-01,ECS,5.0797,5.0797,14.790,USD
2026-05-06,ecs-prod-web-01,ECS,22.0369,22.0369,63.240,USD
2026-05-06,ecs-prod-web-02,ECS,18.6082,18.3290,52.020,USD
2026-05-06,cce-prod-node-a,CCE_NODE,26.1022,25.7107,75.480,USD
2026-05-06,cce-prod-node-b,CCE_NODE,26.7924,26.3905,75.480,USD
2026-05-06,ecs-dev-sandbox-01,ECS,7.1648,7.1648,21.420,USD
2026-05-06,ecs-qa-legacy-01,ECS,6.4094,6.4094,18.870,USD
2026-05-06,rds-orders-prod,RDS,23.8672,23.8672,70.380,USD
2026-05-06,rds-analytics-prod,RDS,18.0563,17.7855,53.040,USD
2026-05-06,evs-orphan-001,EVS,3.4017,3.4017,9.792,USD
2026-05-06,eip-unbound-001,EIP,1.3051,1.3051,3.876,USD
2026-05-06,obs-platform-logs,OBS,9.9085,9.9085,28.050,USD
2026-05-06,elb-legacy-001,ELB,2.8445,2.8445,8.364,USD
2026-05-06,ecs-ml-prod-01,ECS,16.1921,16.1921,46.920,USD
2026-05-06,cce-dev-node-01,CCE_NODE,11.4314,11.4314,33.660,USD
2026-05-06,ecs-unallocated-01,ECS,5.2570,5.2570,14.790,USD
2026-05-07,ecs-prod-web-01,ECS,21.3004,21.3004,63.240,USD
2026-05-07,ecs-prod-web-02,ECS,17.9182,17.6494,52.020,USD
2026-05-07,cce-prod-node-a,CCE_NODE,25.5269,25.1440,75.480,USD
2026-05-07,cce-prod-node-b,CCE_NODE,26.8302,26.4277,75.480,USD
2026-05-07,ecs-dev-sandbox-01,ECS,7.5965,7.5965,21.420,USD
2026-05-07,ecs-qa-legacy-01,ECS,6.6291,6.6291,18.870,USD
2026-05-07,rds-orders-prod,RDS,25.0817,25.0817,70.380,USD
2026-05-07,rds-analytics-prod,RDS,18.5958,18.3169,53.040,USD
2026-05-07,evs-orphan-001,EVS,3.3724,3.3724,9.792,USD
2026-05-07,eip-unbound-001,EIP,1.3855,1.3855,3.876,USD
2026-05-07,obs-platform-logs,OBS,9.5280,9.5280,28.050,USD
2026-05-07,elb-legacy-001,ELB,2.9462,2.9462,8.364,USD
2026-05-07,ecs-ml-prod-01,ECS,16.4824,16.4824,46.920,USD
2026-05-07,cce-dev-node-01,CCE_NODE,11.9906,11.9906,33.660,USD
2026-05-07,ecs-unallocated-01,ECS,5.2663,5.2663,14.790,USD
2026-05-08,ecs-prod-web-01,ECS,22.4327,22.4327,63.240,USD
2026-05-08,ecs-prod-web-02,ECS,18.0213,17.7510,52.020,USD
2026-05-08,cce-prod-node-a,CCE_NODE,26.8491,26.4463,75.480,USD
2026-05-08,cce-prod-node-b,CCE_NODE,25.3457,24.9655,75.480,USD
2026-05-08,ecs-dev-sandbox-01,ECS,7.2594,7.2594,21.420,USD
2026-05-08,ecs-qa-legacy-01,ECS,6.5416,6.5416,18.870,USD
2026-05-08,rds-orders-prod,RDS,24.1554,24.1554,70.380,USD
2026-05-08,rds-analytics-prod,RDS,18.8793,18.5961,53.040,USD
2026-05-08,evs-orphan-001,EVS,3.3396,3.3396,9.792,USD
2026-05-08,eip-unbound-001,EIP,1.3407,1.3407,3.876,USD
2026-05-08,obs-platform-logs,OBS,9.5005,9.5005,28.050,USD
2026-05-08,elb-legacy-001,ELB,2.8504,2.8504,8.364,USD
2026-05-08,ecs-ml-prod-01,ECS,16.5765,16.5765,46.920,USD
2026-05-08,cce-dev-node-01,CCE_NODE,11.7605,11.7605,33.660,USD
2026-05-08,ecs-unallocated-01,ECS,5.1001,5.1001,14.790,USD
2026-05-09,ecs-prod-web-01,ECS,20.5022,20.5022,58.900,USD
2026-05-09,ecs-prod-web-02,ECS,17.2885,17.0291,48.450,USD
2026-05-09,cce-prod-node-a,CCE_NODE,24.4854,24.1182,70.300,USD
2026-05-09,cce-prod-node-b,CCE_NODE,24.8338,24.4613,70.300,USD
2026-05-09,ecs-dev-sandbox-01,ECS,6.8042,6.8042,19.950,USD
2026-05-09,ecs-qa-legacy-01,ECS,6.0454,6.0454,17.575,USD
2026-05-09,rds-orders-prod,RDS,22.3974,22.3974,65.550,USD
2026-05-09,rds-analytics-prod,RDS,17.0040,16.7489,49.400,USD
2026-05-09,evs-orphan-001,EVS,3.0503,3.0503,9.120,USD
2026-05-09,eip-unbound-001,EIP,1.2771,1.2771,3.610,USD
2026-05-09,obs-platform-logs,OBS,9.2998,9.2998,26.125,USD
2026-05-09,elb-legacy-001,ELB,2.7600,2.7600,7.790,USD
2026-05-09,ecs-ml-prod-01,ECS,15.3628,15.3628,43.700,USD
2026-05-09,cce-dev-node-01,CCE_NODE,11.2185,11.2185,31.350,USD
2026-05-09,ecs-unallocated-01,ECS,4.7236,4.7236,13.775,USD
2026-05-10,ecs-prod-web-01,ECS,20.8340,20.8340,58.900,USD
2026-05-10,ecs-prod-web-02,ECS,16.6712,16.4211,48.450,USD
2026-05-10,cce-prod-node-a,CCE_NODE,24.5110,24.1433,70.300,USD
2026-05-10,cce-prod-node-b,CCE_NODE,25.1150,24.7383,70.300,USD
2026-05-10,ecs-dev-sandbox-01,ECS,6.9020,6.9020,19.950,USD
2026-05-10,ecs-qa-legacy-01,ECS,5.9220,5.9220,17.575,USD
2026-05-10,rds-orders-prod,RDS,21.9784,21.9784,65.550,USD
2026-05-10,rds-analytics-prod,RDS,17.2956,17.0362,49.400,USD
2026-05-10,evs-orphan-001,EVS,3.1039,3.1039,9.120,USD
2026-05-10,eip-unbound-001,EIP,1.2381,1.2381,3.610,USD
2026-05-10,obs-platform-logs,OBS,9.1203,9.1203,26.125,USD
2026-05-10,elb-legacy-001,ELB,2.7599,2.7599,7.790,USD
2026-05-10,ecs-ml-prod-01,ECS,15.4706,15.4706,43.700,USD
2026-05-10,cce-dev-node-01,CCE_NODE,10.8951,10.8951,31.350,USD
2026-05-10,ecs-unallocated-01,ECS,4.8563,4.8563,13.775,USD
2026-05-11,ecs-prod-web-01,ECS,22.1866,22.1866,63.240,USD
2026-05-11,ecs-prod-web-02,ECS,18.0182,17.7479,52.020,USD
2026-05-11,cce-prod-node-a,CCE_NODE,26.4096,26.0135,75.480,USD
2026-05-11,cce-prod-node-b,CCE_NODE,26.1641,25.7716,75.480,USD
2026-05-11,ecs-dev-sandbox-01,ECS,7.2719,7.2719,21.420,USD
2026-05-11,ecs-qa-legacy-01,ECS,6.5562,6.5562,18.870,USD
2026-05-11,rds-orders-prod,RDS,25.0907,25.0907,70.380,USD
2026-05-11,rds-analytics-prod,RDS,18.6372,18.3577,53.040,USD
2026-05-11,evs-orphan-001,EVS,3.4702,3.4702,9.792,USD
2026-05-11,eip-unbound-001,EIP,1.3406,1.3406,3.876,USD
2026-05-11,obs-platform-logs,OBS,9.6937,9.6937,28.050,USD
2026-05-11,elb-legacy-001,ELB,2.9280,2.9280,8.364,USD
2026-05-11,ecs-ml-prod-01,ECS,16.3485,16.3485,46.920,USD
2026-05-11,cce-dev-node-01,CCE_NODE,11.3610,11.3610,33.660,USD
2026-05-11,ecs-unallocated-01,ECS,5.1299,5.1299,14.790,USD
2026-05-12,ecs-prod-web-01,ECS,21.8963,21.8963,63.240,USD
2026-05-12,ecs-prod-web-02,ECS,17.5664,17.3029,52.020,USD
2026-05-12,cce-prod-node-a,CCE_NODE,25.9285,25.5395,75.480,USD
2026-05-12,cce-prod-node-b,CCE_NODE,25.4879,25.1056,75.480,USD
2026-05-12,ecs-dev-sandbox-01,ECS,7.2953,7.2953,21.420,USD
2026-05-12,ecs-qa-legacy-01,ECS,6.6993,6.6993,18.870,USD
2026-05-12,rds-orders-prod,RDS,24.7415,24.7415,70.380,USD
2026-05-12,rds-analytics-prod,RDS,18.6723,18.3922,53.040,USD
2026-05-12,evs-orphan-001,EVS,3.4133,3.4133,9.792,USD
2026-05-12,eip-unbound-001,EIP,1.3483,1.3483,3.876,USD
2026-05-12,obs-platform-logs,OBS,9.5257,9.5257,28.050,USD
2026-05-12,elb-legacy-001,ELB,2.8607,2.8607,8.364,USD
2026-05-12,ecs-ml-prod-01,ECS,16.6268,16.6268,46.920,USD
2026-05-12,cce-dev-node-01,CCE_NODE,11.4269,11.4269,33.660,USD
2026-05-12,ecs-unallocated-01,ECS,5.1241,5.1241,14.790,USD
2026-05-13,ecs-prod-web-01,ECS,21.8662,21.8662,63.240,USD
2026-05-13,ecs-prod-web-02,ECS,17.9118,17.6432,52.020,USD
2026-05-13,cce-prod-node-a,CCE_NODE,26.9996,26.5946,75.480,USD
2026-05-13,cce-prod-node-b,CCE_NODE,26.6449,26.2452,75.480,USD
2026-05-13,ecs-dev-sandbox-01,ECS,7.5279,7.5279,21.420,USD
2026-05-13,ecs-qa-legacy-01,ECS,6.4708,6.4708,18.870,USD
2026-05-13,rds-orders-prod,RDS,24.9792,24.9792,70.380,USD
2026-05-13,rds-analytics-prod,RDS,17.8603,17.5924,53.040,USD
2026-05-13,evs-orphan-001,EVS,3.3410,3.3410,9.792,USD
2026-05-13,eip-unbound-001,EIP,1.2937,1.2937,3.876,USD
2026-05-13,obs-platform-logs,OBS,9.9600,9.9600,28.050,USD
2026-05-13,elb-legacy-001,ELB,2.9747,2.9747,8.364,USD
2026-05-13,ecs-ml-prod-01,ECS,15.8572,15.8572,46.920,USD
2026-05-13,cce-dev-node-01,CCE_NODE,11.8192,11.8192,33.660,USD
2026-05-13,ecs-unallocated-01,ECS,5.2371,5.2371,14.790,USD
2026-05-14,ecs-prod-web-01,ECS,22.2376,22.2376,63.240,USD
2026-05-14,ecs-prod-web-02,ECS,18.0989,17.8274,52.020,USD
2026-05-14,cce-prod-node-a,CCE_NODE,25.3015,24.9220,75.480,USD
2026-05-14,cce-prod-node-b,CCE_NODE,26.0414,25.6508,75.480,USD
2026-05-14,ecs-dev-sandbox-01,ECS,7.2384,7.2384,21.420,USD
2026-05-14,ecs-qa-legacy-01,ECS,6.6288,6.6288,18.870,USD
2026-05-14,rds-orders-prod,RDS,24.9780,24.9780,70.380,USD
2026-05-14,rds-analytics-prod,RDS,18.4684,18.1914,53.040,USD
2026-05-14,evs-orphan-001,EVS,3.4112,3.4112,9.792,USD
2026-05-14,eip-unbound-001,EIP,1.3001,1.3001,3.876,USD
2026-05-14,obs-platform-logs,OBS,9.5518,9.5518,28.050,USD
2026-05-14,elb-legacy-001,ELB,2.7943,2.7943,8.364,USD
2026-05-14,ecs-ml-prod-01,ECS,16.7542,16.7542,46.920,USD
2026-05-14,cce-dev-node-01,CCE_NODE,11.7286,11.7286,33.660,USD
2026-05-14,ecs-unallocated-01,ECS,5.2899,5.2899,14.790,USD
2026-05-15,ecs-prod-web-01,ECS,21.6741,21.6741,63.240,USD
2026-05-15,ecs-prod-web-02,ECS,18.1130,17.8413,52.020,USD
2026-05-15,cce-prod-node-a,CCE_NODE,25.3559,24.9755,75.480,USD
2026-05-15,cce-prod-node-b,CCE_NODE,26.6933,26.2929,75.480,USD
2026-05-15,ecs-dev-sandbox-01,ECS,7.5439,7.5439,21.420,USD
2026-05-15,ecs-qa-legacy-01,ECS,6.5034,6.5034,18.870,USD
2026-05-15,rds-orders-prod,RDS,23.7638,23.7638,70.380,USD
2026-05-15,rds-analytics-prod,RDS,17.9667,17.6972,53.040,USD
2026-05-15,evs-orphan-001,EVS,3.3307,3.3307,9.792,USD
2026-05-15,eip-unbound-001,EIP,1.3328,1.3328,3.876,USD
2026-05-15,obs-platform-logs,OBS,9.9204,9.9204,28.050,USD
2026-05-15,elb-legacy-001,ELB,2.8592,2.8592,8.364,USD
2026-05-15,ecs-ml-prod-01,ECS,16.0628,16.0628,46.920,USD
2026-05-15,cce-dev-node-01,CCE_NODE,11.3760,11.3760,33.660,USD
2026-05-15,ecs-unallocated-01,ECS,5.1289,5.1289,14.790,USD
2026-05-16,ecs-prod-web-01,ECS,20.9610,20.9610,58.900,USD
2026-05-16,ecs-prod-web-02,ECS,17.0288,16.7734,48.450,USD
2026-05-16,cce-prod-node-a,CCE_NODE,25.1412,24.7641,70.300,USD
2026-05-16,cce-prod-node-b,CCE_NODE,23.8501,23.4923,70.300,USD
2026-05-16,ecs-dev-sandbox-01,ECS,7.1359,7.1359,19.950,USD
2026-05-16,ecs-qa-legacy-01,ECS,6.2228,6.2228,17.575,USD
2026-05-16,rds-orders-prod,RDS,23.0202,23.0202,65.550,USD
2026-05-16,rds-analytics-prod,RDS,16.9895,16.7347,49.400,USD
2026-05-16,evs-orphan-001,EVS,3.2200,3.2200,9.120,USD
2026-05-16,eip-unbound-001,EIP,1.2382,1.2382,3.610,USD
2026-05-16,obs-platform-logs,OBS,9.2027,9.2027,26.125,USD
2026-05-16,elb-legacy-001,ELB,2.6087,2.6087,7.790,USD
2026-05-16,ecs-ml-prod-01,ECS,15.0898,15.0898,43.700,USD
2026-05-16,cce-dev-node-01,CCE_NODE,10.4933,10.4933,31.350,USD
2026-05-16,ecs-unallocated-01,ECS,4.9036,4.9036,13.775,USD
2026-05-17,ecs-prod-web-01,ECS,20.5178,20.5178,58.900,USD
2026-05-17,ecs-prod-web-02,ECS,17.2646,17.0056,48.450,USD
2026-05-17,cce-prod-node-a,CCE_NODE,25.1471,24.7699,70.300,USD
2026-05-17,cce-prod-node-b,CCE_NODE,25.0698,24.6937,70.300,USD
2026-05-17,ecs-dev-sandbox-01,ECS,6.7871,6.7871,19.950,USD
2026-05-17,ecs-qa-legacy-01,ECS,5.9868,5.9868,17.575,USD
2026-05-17,rds-orders-prod,RDS,23.1033,23.1033,65.550,USD
2026-05-17,rds-analytics-prod,RDS,16.9837,16.7289,49.400,USD
2026-05-17,evs-orphan-001,EVS,3.1642,3.1642,9.120,USD
2026-05-17,eip-unbound-001,EIP,1.2723,1.2723,3.610,USD
2026-05-17,obs-platform-logs,OBS,8.8849,8.8849,26.125,USD
2026-05-17,elb-legacy-001,ELB,2.7735,2.7735,7.790,USD
2026-05-17,ecs-ml-prod-01,ECS,14.6110,14.6110,43.700,USD
2026-05-17,cce-dev-node-01,CCE_NODE,10.9831,10.9831,31.350,USD
2026-05-17,ecs-unallocated-01,ECS,4.6337,4.6337,13.775,USD
2026-05-18,ecs-prod-web-01,ECS,21.1985,21.1985,63.240,USD
2026-05-18,ecs-prod-web-02,ECS,17.3640,17.1035,52.020,USD
2026-05-18,cce-prod-node-a,CCE_NODE,26.3879,25.9921,75.480,USD
2026-05-18,cce-prod-node-b,CCE_NODE,70.2681,69.2141,75.480,USD
2026-05-18,ecs-dev-sandbox-01,ECS,7.6188,7.6188,21.420,USD
2026-05-18,ecs-qa-legacy-01,ECS,6.4851,6.4851,18.870,USD
2026-05-18,rds-orders-prod,RDS,23.5589,23.5589,70.380,USD
2026-05-18,rds-analytics-prod,RDS,18.3314,18.0564,53.040,USD
2026-05-18,evs-orphan-001,EVS,3.2956,3.2956,9.792,USD
2026-05-18,eip-unbound-001,EIP,1.3834,1.3834,3.876,USD
2026-05-18,obs-platform-logs,OBS,9.8393,9.8393,28.050,USD
2026-05-18,elb-legacy-001,ELB,2.9614,2.9614,8.364,USD
2026-05-18,ecs-ml-prod-01,ECS,16.5748,16.5748,46.920,USD
2026-05-18,cce-dev-node-01,CCE_NODE,11.2404,11.2404,33.660,USD
2026-05-18,ecs-unallocated-01,ECS,5.0986,5.0986,14.790,USD
2026-05-19,ecs-prod-web-01,ECS,21.1490,21.1490,63.240,USD
2026-05-19,ecs-prod-web-02,ECS,18.5445,18.2663,52.020,USD
2026-05-19,cce-prod-node-a,CCE_NODE,26.7250,26.3241,75.480,USD
2026-05-19,cce-prod-node-b,CCE_NODE,26.9486,26.5443,75.480,USD
2026-05-19,ecs-dev-sandbox-01,ECS,7.2913,7.2913,21.420,USD
2026-05-19,ecs-qa-legacy-01,ECS,6.3927,6.3927,18.870,USD
2026-05-19,rds-orders-prod,RDS,24.6565,24.6565,70.380,USD
2026-05-19,rds-analytics-prod,RDS,18.5358,18.2577,53.040,USD
2026-05-19,evs-orphan-001,EVS,3.3846,3.3846,9.792,USD
2026-05-19,eip-unbound-001,EIP,1.3280,1.3280,3.876,USD
2026-05-19,obs-platform-logs,OBS,9.5506,9.5506,28.050,USD
2026-05-19,elb-legacy-001,ELB,2.8089,2.8089,8.364,USD
2026-05-19,ecs-ml-prod-01,ECS,16.1373,16.1373,46.920,USD
2026-05-19,cce-dev-node-01,CCE_NODE,11.6689,11.6689,33.660,USD
2026-05-19,ecs-unallocated-01,ECS,5.0632,5.0632,14.790,USD
2026-05-20,ecs-prod-web-01,ECS,22.0336,22.0336,63.240,USD
2026-05-20,ecs-prod-web-02,ECS,17.3795,17.1188,52.020,USD
2026-05-20,cce-prod-node-a,CCE_NODE,26.4316,26.0351,75.480,USD
2026-05-20,cce-prod-node-b,CCE_NODE,26.2222,25.8289,75.480,USD
2026-05-20,ecs-dev-sandbox-01,ECS,7.2664,7.2664,21.420,USD
2026-05-20,ecs-qa-legacy-01,ECS,6.5339,6.5339,18.870,USD
2026-05-20,rds-orders-prod,RDS,23.7927,23.7927,70.380,USD
2026-05-20,rds-analytics-prod,RDS,18.7832,18.5014,53.040,USD
2026-05-20,evs-orphan-001,EVS,3.4963,3.4963,9.792,USD
2026-05-20,eip-unbound-001,EIP,1.3736,1.3736,3.876,USD
2026-05-20,obs-platform-logs,OBS,9.7898,9.7898,28.050,USD
2026-05-20,elb-legacy-001,ELB,2.8693,2.8693,8.364,USD
2026-05-20,ecs-ml-prod-01,ECS,16.0870,16.0870,46.920,USD
2026-05-20,cce-dev-node-01,CCE_NODE,11.6297,11.6297,33.660,USD
2026-05-20,ecs-unallocated-01,ECS,5.1719,5.1719,14.790,USD
2026-05-21,ecs-prod-web-01,ECS,21.7900,21.7900,63.240,USD
2026-05-21,ecs-prod-web-02,ECS,18.1899,17.9171,52.020,USD
2026-05-21,cce-prod-node-a,CCE_NODE,25.7820,25.3953,75.480,USD
2026-05-21,cce-prod-node-b,CCE_NODE,25.2434,24.8647,75.480,USD
2026-05-21,ecs-dev-sandbox-01,ECS,7.5576,7.5576,21.420,USD
2026-05-21,ecs-qa-legacy-01,ECS,6.2997,6.2997,18.870,USD
2026-05-21,rds-orders-prod,RDS,24.4458,24.4458,70.380,USD
2026-05-21,rds-analytics-prod,RDS,18.5121,18.2344,53.040,USD
2026-05-21,evs-orphan-001,EVS,3.4575,3.4575,9.792,USD
2026-05-21,eip-unbound-001,EIP,1.3340,1.3340,3.876,USD
2026-05-21,obs-platform-logs,OBS,9.7038,9.7038,28.050,USD
2026-05-21,elb-legacy-001,ELB,2.8705,2.8705,8.364,USD
2026-05-21,ecs-ml-prod-01,ECS,16.2487,16.2487,46.920,USD
2026-05-21,cce-dev-node-01,CCE_NODE,11.4276,11.4276,33.660,USD
2026-05-21,ecs-unallocated-01,ECS,4.9523,4.9523,14.790,USD
2026-05-22,ecs-prod-web-01,ECS,21.1703,21.1703,63.240,USD
2026-05-22,ecs-prod-web-02,ECS,17.8961,17.6276,52.020,USD
2026-05-22,cce-prod-node-a,CCE_NODE,26.9923,26.5874,75.480,USD
2026-05-22,cce-prod-node-b,CCE_NODE,26.8913,26.4879,75.480,USD
2026-05-22,ecs-dev-sandbox-01,ECS,7.4567,7.4567,21.420,USD
2026-05-22,ecs-qa-legacy-01,ECS,6.3996,6.3996,18.870,USD
2026-05-22,rds-orders-prod,RDS,24.3564,24.3564,70.380,USD
2026-05-22,rds-analytics-prod,RDS,18.8224,18.5401,53.040,USD
2026-05-22,evs-orphan-001,EVS,3.4710,3.4710,9.792,USD
2026-05-22,eip-unbound-001,EIP,1.3781,1.3781,3.876,USD
2026-05-22,obs-platform-logs,OBS,9.6609,9.6609,28.050,USD
2026-05-22,elb-legacy-001,ELB,2.9017,2.9017,8.364,USD
2026-05-22,ecs-ml-prod-01,ECS,16.3904,16.3904,46.920,USD
2026-05-22,cce-dev-node-01,CCE_NODE,12.0156,12.0156,33.660,USD
